"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-02-28,84472,"60420","IL","Pontiac","Livingston County","Dwight",11215,113300,-0.000881834215167548,0.00265486725663717,0.0017683465959328,0.0248786300546813,-0.00564589111191527,"2009-07","2009-Q3",122600,-0.0758564437194127,"2006-08"
2019-02-28,81147,"53017","WI","Milwaukee-Waukesha-West Allis","Washington County","Richfield",11216,325500,-0.00153374233128834,-0.00306278713629403,0.0739030023094688,0.0572606239646871,0.0218999953972603,"2018-11","2018-Q4",326500,-0.00306278713629403,"2018-11"
2019-02-28,65150,"17728","PA","Williamsport","Lycoming County","Hepburn",11217,168000,-0.0152403282532239,-0.0405482581382067,-0.0232558139534884,0.0166320420434833,0.0240221255821418,"2018-09","2018-Q3",177100,-0.0513833992094862,"2017-07"
2019-02-28,69548,"27851","NC","Wilson","Wilson County","Lucama",11218,124600,-0.00479233226837061,-0.00637958532695375,0.114490161001789,0.041862484084334,0.0138385989690646,"2018-12","2018-Q4",125400,-0.00637958532695375,"2018-09"
2019-02-28,62834,"12919","NY","Plattsburgh","Clinton County","Champlain",11219,107500,0.00279850746268657,0.00373482726423903,0.0376447876447876,0.0296237459899058,0.0197544752610945,"2018-09","2018-Q3",107600,-0.000929368029739777,"2018-09"
2019-02-28,99233,"97374","OR","Albany","Linn County","Scio",11220,335800,0.0075007500750075,0.0497030321975617,0.0984625449787373,0.122893012294695,0.0442447046418413,"2019-02","2019-Q1",335800,0,"2019-02"
2019-02-28,69755,"28163","NC","Albemarle","Stanly County","Stanfield",11221,190000,0.000526592943654555,0.0165864098448368,0.080773606370876,0.0646583658713302,0.0163846732974342,"2019-02","2019-Q1",190000,0,"2019-02"
2019-02-28,71742,"32033","FL","Jacksonville","Saint Johns County","Elkton",11222,249800,0.00685207577589682,0.0229320229320229,0.0748709122203098,0.0713313989102422,0.0289939377240283,"2006-09","2006-Q3",273000,-0.084981684981685,"2006-02"
2019-02-28,72849,"33838","FL","Lakeland-Winter Haven","Polk County","Dundee",11223,154300,0.000648508430609598,0.0104780615586117,0.111671469740634,0.16020297092783,0.0334852785856516,"2006-08","2006-Q3",165200,-0.0659806295399516,"2006-03"
2019-02-28,61000,"08202","NJ","Ocean City","Cape May County","Avalon",11224,1454400,0.00587869147243931,0.0286441756842775,0.132533873228469,0.0911011492098743,0.0140338864488092,"2006-11","2006-Q4",1498000,-0.029105473965287,"2006-06"
2019-02-28,67508,"23063","VA","Richmond","Goochland County","Goochland",11225,201500,0.00298656047784968,0.00951903807615231,0.0333333333333333,0.036664405196311,0.0136224906246802,"2007-05","2007-Q2",202800,-0.00641025641025641,"2007-02"
2019-02-28,67085,"21863","MD","Salisbury","Worcester County","Snow Hill",11226,153100,0.00196335078534031,0.0358592692828146,0.0152519893899204,0.0697221924042737,-0.00142572543553676,"2006-03","2006-Q1",174600,-0.123138602520046,"2005-06"
2019-02-28,77699,"45612","OH","Chillicothe","Ross County","Bainbridge",11227,92800,0.0131004366812227,0.0521541950113379,0.135862913096695,0.0523587518104416,0.0216605307664066,"2019-02","2019-Q1",92800,0,"2019-02"
2019-02-28,74435,"37714","TN","Knoxville","Campbell County","Caryville",11228,105000,0.00382409177820268,0.0115606936416185,0.0584677419354839,0.0522355703434776,0.0246580265079626,"2019-02","2019-Q1",105000,0,"2019-02"
2019-02-28,76813,"43731","OH","Columbus","Perry County","Crooksville",11229,67100,-0.00148809523809524,0.0291411042944785,0.147008547008547,0.0428569123066034,0.0148559344728543,"2019-01","2019-Q1",67200,-0.00148809523809524,"2019-01"
2019-02-28,77599,"45338","OH",,"Preble County","Lewisburg",11230,131300,0.00076219512195122,0.0138996138996139,0.090531561461794,0.0483280201107914,,"2010-09","2010-Q3",158800,-0.173173803526448,
2019-02-28,72525,"33306","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",11231,423700,0.00355281856939839,0.0217024354955389,0.104535974973931,0.114871135109444,0.0581768042948363,"2006-05","2006-Q2",427400,-0.00865699578848854,"2006-04"
2019-02-28,87797,"68003","NE","Omaha-Council Bluffs","Saunders County","Ashland",11232,227400,-0.00481400437636762,0.0120160213618158,0.232520325203252,0.100620407376795,0.065301043937579,"2019-01","2019-Q1",228500,-0.00481400437636762,"2018-12"
2019-02-28,91015,"75656","TX",,"Cass County","Hughes Springs",11233,97400,0.00308959835221421,-0.00204918032786885,0.0209643605870021,0.0514241553480126,0.0343259368520847,"2018-10","2018-Q4",97900,-0.00510725229826353,"2018-09"
2019-02-28,81159,"53032","WI","Beaver Dam","Dodge County","Horicon",11234,139800,-0.00498220640569395,-0.00214132762312634,0.0487621905476369,0.037493755236057,0.0119022406288265,"2018-12","2018-Q4",140700,-0.00639658848614072,"2018-11"
2019-02-28,75036,"38855","MS","Tupelo","Itawamba County","Mantachie",11235,103100,0.0107843137254902,0.0248508946322068,0.159730033745782,0.0720757121540923,,"2019-02","2019-Q1",103100,0,"2019-02"
2019-02-28,92741,"78947","TX",,"Lee County","Lexington",11236,159300,0.000628140703517588,0.0146496815286624,0.0712844653665097,0.0690204822006062,0.0330326432964596,"2019-02","2019-Q1",159300,0,"2019-02"
2019-02-28,92557,"78619","TX","Austin-Round Rock","Hays County","Driftwood",11237,535600,0.00299625468164794,0.0159332321699545,0.0948487326246934,0.0617200340312065,0.0352174793077933,"2018-08","2018-Q3",544200,-0.0158030135979419,"2018-07"
2019-02-28,61116,"08562","NJ","Philadelphia-Camden-Wilmington","Burlington County","North Hanover",11238,302100,0.00298804780876494,-0.00198216055500496,-0.00690335305719921,0.0197923237758497,-0.00740217856644654,"2006-09","2006-Q3",384300,-0.213895394223263,"2004-08"
2019-02-28,81071,"52655","IA","Burlington","Des Moines County","West Burlington",11239,120200,-0.00988467874794069,0.00333889816360601,0.0917347865576748,0.0574701495706473,0.0355018080641289,"2019-01","2019-Q1",121400,-0.00988467874794069,"2018-12"
2019-02-28,99960,"98675","WA","Portland-Vancouver-Hillsboro","Clark County","Yacolt",11240,414800,0.00533204071740184,0.0119541351549158,0.0707279297883325,0.120732969183023,0.048385541127429,"2019-02","2019-Q1",414800,0,"2019-02"
2019-02-28,73662,"35971","AL","Fort Payne","De Kalb County","Fyffe",11241,83600,-0.00712589073634204,-0.00476190476190476,0.0704225352112676,0.0311869882501181,0.00169024866551903,"2006-12","2006-Q4",88400,-0.0542986425339367,"2006-05"
2019-02-28,92181,"77984","TX",,"Lavaca County","Shiner",11242,144600,-0.000691085003455425,0.010482180293501,0.0799103808812547,0.100946347120437,0.0570828332585758,"2019-01","2019-Q1",144700,-0.000691085003455425,"2019-01"
2019-02-28,59284,"03906","ME","Portland-South Portland","York County","North Berwick",11243,267200,0.00149925037481259,0.0182926829268293,0.120805369127517,0.0502591750012082,0.0242839655915521,"2019-02","2019-Q1",267200,0,"2019-02"
2019-02-28,65540,"18621","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Hunlock",11244,132400,0.00914634146341463,0.0311526479750779,0.0738037307380373,0.0413877344889493,0.0159701638940266,"2019-02","2019-Q1",132400,0,"2019-02"
2019-02-28,82065,"55046","MN","Faribault-Northfield","Rice County","Lonsdale",11245,249300,0.00524193548387097,0.0233990147783251,0.080155979202773,0.070418811095494,0.0266206994456444,"2019-02","2019-Q1",249300,0,"2019-02"
2019-02-28,84167,"59741","MT","Bozeman","Gallatin County","Manhattan",11246,342400,0.00469483568075117,0.0288461538461538,0.127057274522712,0.092105094850834,0.0443768136293734,"2019-02","2019-Q1",342400,0,"2019-02"
2019-02-28,99509,"98024","WA","Seattle-Tacoma-Bellevue","King County","Fall City",11247,701700,-0.00184921763869132,0.00300171526586621,0.0216948165404776,0.09209464402491,0.0449408247665706,"2019-01","2019-Q1",703000,-0.00184921763869132,"2019-01"
2019-02-28,98599,"96073","CA","Redding","Shasta County","Palo Cedro",11248,402100,-0.00223325062034739,0.00701227147508139,0.0829517910045785,0.0812375163475765,0.0227497376170038,"2006-06","2006-Q2",434900,-0.0754196366980915,"2005-03"
2019-02-28,88459,"70075","LA","New Orleans-Metairie","Saint Bernard Parish","Meraux",11249,147000,-0.00338983050847458,0.00272851296043656,0.0714285714285714,0.0792367473778637,0.0235266167277419,"2019-01","2019-Q1",147500,-0.00338983050847458,"2018-12"
2019-02-28,98592,"96064","CA",,"Siskiyou County","Montague",11250,159200,-0.00437773608505316,0.01143583227446,0.0107936507936508,0.0798980482168214,0.0176856729355392,"2006-09","2006-Q3",171900,-0.0738801628853985,"2005-11"
2019-02-28,97260,"93430","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County","Cayucos",11251,934700,-0.000427761736712651,0.00150005357334191,0.0738740808823529,0.0742991035271967,0.00678320413946243,"2007-07","2007-Q3",1045700,-0.106148991106436,"2005-09"
2019-02-28,64904,"17073","PA","Lebanon","Lebanon County","Newmanstown",11252,188600,0.00586666666666667,0.0101767541510445,0.0565826330532213,0.0243799819511323,0.00745476250457333,"2019-02","2019-Q1",188600,0,"2019-02"
2019-02-28,63562,"14505","NY","Rochester","Wayne County","Marion",11253,129100,0.00545171339563863,0.0165354330708661,0.036115569823435,0.0363357912465336,0.0232408932395602,"2019-02","2019-Q1",129100,0,"2019-02"
2019-02-28,70086,"28634","NC","Charlotte-Concord-Gastonia","Iredell County","Harmony",11254,119700,-0.0164338537387017,-0.00828500414250207,0.0871934604904632,0.0493029779310468,0.0127078328685006,"2018-12","2018-Q4",122500,-0.0228571428571429,"2018-10"
2019-02-28,68167,"24482","VA","Staunton-Waynesboro","Augusta County","Verona",11255,175000,-0.00228050171037628,0.00632547441058079,0.037344398340249,0.0264300701860889,0.00706710135762911,"2006-11","2006-Q4",178500,-0.0196078431372549,"2006-09"
2019-02-28,89810,"72923","AR","Fort Smith","Sebastian County","Barling",11256,100400,-0.00495540138751239,-0.0137524557956778,0.0646871686108165,0.0382981430631855,0.0108829979032801,"2018-12","2018-Q4",102100,-0.0166503428011753,"2018-11"
2019-02-28,73948,"36576","AL","Daphne-Fairhope-Foley","Baldwin County","Silverhill",11257,178400,0.00507042253521127,0.0165242165242165,0.0991990141712877,0.0565525705200005,0.017287216201372,"2019-02","2019-Q1",178400,0,"2019-02"
2019-02-28,65860,"19330","PA","Philadelphia-Camden-Wilmington","Chester County","Londonderry",11258,268700,0.00373552484124019,0.00863363363363363,0.0279265493496557,0.0274268601849224,0.00252829193912762,"2008-02","2008-Q1",281000,-0.0437722419928826,"2006-02"
2019-02-28,60567,"07058","NJ","New York-Newark-Jersey City","Morris County","Montville",11259,574000,-0.000696378830083565,0.00192005585617036,0.00314575323313527,0.0143237340082738,0.00532702147874398,"2006-07","2006-Q3",642900,-0.107170633068907,"2005-03"
2019-02-28,82546,"55992","MN","Red Wing","Goodhue County","Zumbrota",11260,198900,-0.00300751879699248,0.00403836446239273,0.0419067574646412,0.0604708285072266,0.0259150626135132,"2019-01","2019-Q1",199500,-0.00300751879699248,"2018-12"
2019-02-28,78970,"48097","MI","Detroit-Warren-Dearborn","Saint Clair County","Yale",11261,128300,0.00391236306729264,0.0296950240770466,0.119546247818499,0.142878736242325,,"2019-02","2019-Q1",128300,0,"2019-02"
2019-02-28,77634,"45380","OH","Greenville","Darke County","Versailles",11262,183000,0.00383982446516731,0.023489932885906,0.135940409683426,0.0172515531262483,,"2015-06","2015-Q2",187900,-0.0260777009047366,"2015-02"
2019-02-28,74107,"37020","TN","Shelbyville","Bedford County","Bell Buckle",11263,201900,0.000495540138751239,0.0105105105105105,0.0587309910854746,0.112645775435957,0.0538452475622258,"2019-02","2019-Q1",201900,0,"2019-02"
2019-02-28,68771,"25832","WV","Beckley","Raleigh County","Daniels",11264,181900,-0.00871934604904632,-0.00219418540866703,0.0625,0.0225605392369146,0.0148946790006999,"2018-12","2018-Q4",183700,-0.00979858464888405,"2018-11"
2019-02-28,59332,"04055","ME","Portland-South Portland","Cumberland County","Naples",11265,199700,0.00807672892478546,0.0168024439918534,0.0605416887944769,0.0410662705622624,0.0165914807139225,"2019-02","2019-Q1",199700,0,"2019-02"
2019-02-28,95938,"89510","NV","Reno","Washoe County","Sparks",11266,465900,0.0128260869565217,0.0268900154286974,0.145280235988201,0.111765980150498,0.0436875289264191,"2006-03","2006-Q1",500600,-0.0693168198162205,"2005-08"
2019-02-28,74208,"37153","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Rockvale",11267,256500,0.00156188988676298,0.0154394299287411,0.062992125984252,0.102176470112323,0.0493148287574177,"2019-02","2019-Q1",256500,0,"2019-02"
2019-02-28,93956,"82636","WY","Casper","Natrona County","Evansville",11268,225100,0.000889284126278346,0.00267260579064588,0.0339917317409279,0.0305027969369891,0.00591900063976514,"2008-04","2008-Q2",235800,-0.0453774385072095,"2008-02"
2019-02-28,93767,"81328","CO",,"Montezuma County","Mancos",11269,313000,0.0025624599615631,0.0374544249254226,0.317894736842105,0.102562949932298,0.0308446842989856,"2019-02","2019-Q1",313000,0,"2019-02"
2019-02-28,99484,"97913","OR","Ontario","Malheur County","Nyssa",11270,129400,-0.00461538461538462,0.00154798761609907,0.106928999144568,0.0831357994516944,0.0237781685880407,"2019-01","2019-Q1",130000,-0.00461538461538462,"2019-01"
2019-02-28,77258,"44644","OH","Canton-Massillon","Carroll County","Malvern",11271,155300,0,0.0170268500327439,0.051455653351388,0.0405635536692535,0.0263789358603377,"2019-02","2019-Q1",155300,0,"2019-02"
2019-02-28,100344,"99664","AK",,"Kenai Peninsula Borough","Seward",11272,225800,0,-0.00220945647370747,0.0338827838827839,0.0203135165116135,0.0114009121700247,"2018-11","2018-Q4",226300,-0.00220945647370747,"2018-11"
2019-02-28,70431,"29372","SC","Spartanburg","Spartanburg County","Pacolet",11273,70900,0.00141242937853107,0.0186781609195402,0.162295081967213,0.0951831272175139,0.0202857573236346,"2019-02","2019-Q1",70900,0,"2019-02"
2019-02-28,64765,"16841","PA","State College","Centre County","Howard",11274,173000,0.00289855072463768,0.00348027842227378,0.0679012345679012,0.0292167794493778,0.0273403090193201,"2019-02","2019-Q1",173000,0,"2019-02"
2019-02-28,83091,"57033","SD","Sioux Falls","Minnehaha County","Hartford",11275,245200,0.00286298568507157,0.00905349794238683,0.0868794326241135,0.0667543480214243,0.0421901436955472,"2019-02","2019-Q1",245200,0,"2019-02"
2019-02-28,63566,"14510","NY","Rochester","Livingston County","Mount Morris",11276,83100,-0.00240096038415366,-0.0118906064209275,-0.00359712230215827,0.0237438765562827,0.0119393082941219,"2018-09","2018-Q3",85800,-0.0314685314685315,"2018-02"
2019-02-28,89345,"72065","AR","Little Rock-North Little Rock-Conway","Saline County","Hensley",11277,150700,-0.00264725347452019,-0.00659195781147001,-0.0703269586674892,0.0381034822593131,0.0187107576131098,"2017-10","2017-Q4",177800,-0.152418447694038,"2016-11"
2019-02-28,65755,"19085","PA","Philadelphia-Camden-Wilmington","Delaware County","Radnor",11278,910600,0.00385845000551207,0.0187961512642649,0.0299739848433435,0.0155710642732427,0.000153874929762043,"2006-03","2006-Q1",1016600,-0.104269132402125,"2004-10"
2019-02-28,62766,"12816","NY","Glens Falls","Washington County","Cambridge",11279,163900,0,0.0136054421768707,0.0432845321451305,0.0195187198615856,0.010324949819885,"2019-02","2019-Q1",163900,0,"2019-02"
2019-02-28,67279,"22503","VA",,"Lancaster County","Lancaster",11280,186600,-0.00426894343649947,-0.0142630744849445,0.0389755011135857,0.0196495602236342,-0.00945678319040455,"2006-07","2006-Q3",232400,-0.197074010327022,"2005-08"
2019-02-28,75484,"40026","KY","Louisville/Jefferson County","Oldham County","Goshen",11281,294700,0.0040885860306644,0.0424478245489919,0.0351246926589392,0.0497320599330622,0.0268068411715519,"2019-02","2019-Q1",294700,0,"2019-02"
2019-02-28,82770,"56310","MN","St. Cloud","Stearns County","Avon",11282,233400,-0.00680851063829787,0.00128700128700129,0.0647810218978102,0.0600122256351343,0.0279884355516957,"2019-01","2019-Q1",235000,-0.00680851063829787,"2018-12"
2019-02-28,87886,"68142","NE","Omaha-Council Bluffs","Douglas County","Omaha",11283,236000,0,0.0102739726027397,0.102803738317757,0.0615126435864992,0.0432064205996452,"2019-02","2019-Q1",236000,0,"2019-02"
2019-02-28,98550,"96013","CA","Redding","Shasta County","Burney",11284,153500,0.00721784776902887,0.011865524060646,0.106705118961788,0.0482129378337481,,"2019-02","2019-Q1",153500,0,"2019-02"
2019-02-28,80620,"51054","IA","Sioux City","Woodbury County","Sergeant Bluff",11285,235700,-0.000424088210347752,0.00640478223740393,0.0607560756075608,0.0479393521848004,0.0358663073504146,"2019-01","2019-Q1",235800,-0.000424088210347752,"2019-01"
2019-02-28,95178,"86335","AZ","Prescott","Yavapai County","Rimrock",11286,193800,-0.000515729757607014,0.0099009900990099,0.0766666666666667,0.0846397240896324,0.0214115663200616,"2007-01","2007-Q1",219200,-0.115875912408759,"2006-04"
2019-02-28,77783,"45732","OH","Athens","Athens County","Glouster",11287,50700,-0.00392927308447937,0.0119760479041916,0.111842105263158,0.0320577812937515,-0.0081076814753106,"2006-06","2006-Q2",63700,-0.204081632653061,"2002-03"
2019-02-28,58819,"02576","MA","Boston-Cambridge-Newton","Plymouth County","Wareham",11288,304500,0.0039564787339268,0.0269814502529511,0.0357142857142857,0.0655266607940079,0.023070278755406,"2019-02","2019-Q1",304500,0,"2019-02"
2019-02-28,74205,"37150","TN","Nashville-Davidson--Murfreesboro--Franklin","Macon County","Red Boiling Springs",11289,72300,-0.00413223140495868,-0.00550206327372765,0.0197461212976023,0.058931075984437,0.0286655119650059,"2018-09","2018-Q3",73300,-0.0136425648021828,"2018-06"
2019-02-28,70501,"29470","SC","Charleston-North Charleston","Charleston County","Ravenel",11290,282000,-0.0108733777621887,-0.0262430939226519,0.0917537746806039,0.112072026371263,0.0541673928502568,"2018-11","2018-Q4",289600,-0.0262430939226519,"2018-10"
2019-02-28,86888,"65631","MO","Springfield","Christian County","Clever",11291,135000,0.00371747211895911,0.01427498121713,0.0588235294117647,0.0591192573341892,0.0200433168274803,"2019-02","2019-Q1",135000,0,"2019-02"
2019-02-28,67416,"22844","VA",,"Shenandoah County","New Market",11292,184800,0.00271296798697775,0.0126027397260274,0.0626797009775733,0.0338023736754181,0.0133800376340047,"2006-05","2006-Q2",197000,-0.0619289340101523,"2005-06"
2019-02-28,90055,"73529","OK","Duncan","Stephens County","Comanche",11293,62400,-0.00478468899521531,0.00483091787439614,0.170731707317073,0.0324156791192542,0.0199795461826291,"2019-01","2019-Q1",62700,-0.00478468899521531,"2018-12"
2019-02-28,60759,"07704","NJ","New York-Newark-Jersey City","Monmouth County","Fair Haven",11294,776600,0.00582826058800673,0.01185667752443,0.0523035230352304,0.0392224795485618,0.019120802294573,"2019-02","2019-Q1",776600,0,"2019-02"
2019-02-28,59062,"03234","NH","Concord","Merrimack County","Epsom",11295,264800,0.00455235204855842,0.0219992280972597,0.0647366304784881,0.0451860324653062,0.0158353989686781,"2019-02","2019-Q1",264800,0,"2019-02"
2019-02-28,62445,"12170","NY","Albany-Schenectady-Troy","Saratoga County","Stillwater",11296,214000,0.0028116213683224,0.0028116213683224,-0.021490626428898,0.0345207487652563,0.0165524535656998,"2018-04","2018-Q2",220300,-0.0285973672265093,"2017-10"
2019-02-28,64604,"16433","PA","Meadville","Crawford County","Woodcock",11297,109800,0.00641613198900092,-0.00272479564032698,-0.0509939498703544,0.0324411318996984,0.0102039604227602,"2018-01","2018-Q1",116300,-0.0558899398108341,"2017-12"
2019-02-28,95956,"89705","NV","Carson City","Carson City","Carson City",11298,329900,-0.000303030303030303,0.0082518337408313,0.0745928338762215,0.0922634146179488,0.0152732067709478,"2006-01","2006-Q1",368800,-0.105477223427332,"2005-04"
2019-02-28,86232,"63873","MO",,"New Madrid County","Portageville",11299,86600,0.00115606936416185,-0.00459770114942529,0.0573870573870574,0.0536064281200554,0.0234252212312687,"2018-11","2018-Q4",87000,-0.00459770114942529,"2018-11"
2019-02-28,65084,"17519","PA","Lancaster","Lancaster County","East Earl",11300,236800,0.00254022015241321,0.0128314798973482,0.0206896551724138,0.0327096471848873,0.00835265650380657,"2019-02","2019-Q1",236800,0,"2019-02"
2019-02-28,72078,"32577","FL","Pensacola-Ferry Pass-Brent","Escambia County","Molino",11301,169400,0.00118203309692671,0.0254237288135593,0.125581395348837,0.142034921782523,0.0445997767440156,"2019-02","2019-Q1",169400,0,"2019-02"
2019-02-28,81915,"54830","WI",,"Burnett County","Danbury",11302,163900,0.00122174709835064,0.0129789864029666,0.041958041958042,0.0246659583390618,0.00316609521905309,"2006-02","2006-Q1",196800,-0.167174796747967,"2004-10"
2019-02-28,73325,"35116","AL","Birmingham-Hoover","Jefferson County","Morris",11303,155500,0.0032258064516129,0.00974025974025974,0.0450268817204301,0.0218072858111094,0.00933667583216891,"2019-02","2019-Q1",155500,0,"2019-02"
2019-02-28,86869,"65610","MO","Springfield","Christian County","Billings",11304,188300,0.00802997858672377,0.0244831338411317,0.0973193473193473,0.0871406297996049,0.0362404770374634,"2019-02","2019-Q1",188300,0,"2019-02"
2019-02-28,60108,"06043","CT","Hartford-West Hartford-East Hartford","Tolland County","Bolton",11305,240500,-0.000415627597672485,-0.00783828382838284,-0.0024885939444214,0.00704893164101206,-0.0086771312473064,"2006-10","2006-Q4",280600,-0.142908054169637,"2004-03"
2019-02-28,95795,"89086","NV","Las Vegas-Henderson-Paradise","Clark County","North Las Vegas",11306,297600,0.000336134453781513,0.00337154416722859,0.110862262038074,0.0987969454246973,0.045181696604228,"2006-07","2006-Q3",364700,-0.183986838497395,"2004-12"
2019-02-28,59085,"03261","NH","Boston-Cambridge-Newton","Rockingham County","Northwood",11307,265900,0.00415407854984894,0.0144982830980542,0.0888615888615889,0.0576638970142984,0.0226228856047248,"2019-02","2019-Q1",265900,0,"2019-02"
2019-02-28,70310,"29112","SC","Orangeburg","Orangeburg County","North",11308,53800,0.00560747663551402,0.0228136882129278,0.15203426124197,0.0517710163193998,0.0108425496310427,"2019-02","2019-Q1",53800,0,"2019-02"
2019-02-28,58353,"01373","MA","Greenfield Town","Franklin County","South Deerfield",11309,278500,-0.00143420580853352,0.00324207492795389,0.0349312523225567,0.0349907549854191,0.0168689615780864,"2019-01","2019-Q1",278900,-0.00143420580853352,"2018-12"
2019-02-28,73368,"35186","AL","Birmingham-Hoover","Shelby County","Wilsonville",11310,212600,-0.00093984962406015,-0.0116225011622501,0.0350535540408958,0.0411245745359681,0.020825983296779,"2018-08","2018-Q3",216300,-0.0171058714748035,"2018-05"
2019-02-28,74528,"37870","TN",,"Claiborne County","Speedwell",11311,98500,-0.00202634245187437,-0.00505050505050505,0.150700934579439,0.0620421187069289,0.0477188933388539,"2018-12","2018-Q4",99200,-0.00705645161290323,"2018-11"
2019-02-28,62634,"12522","NY","New York-Newark-Jersey City","Dutchess County","Dover",11312,219900,0.00227894257064722,0.00502742230347349,0.048141086749285,0.032282295905705,-0.0110325285030597,"2006-02","2006-Q1",292400,-0.247948016415869,"2003-10"
2019-02-28,58898,"02770","MA","Boston-Cambridge-Newton","Plymouth County","Rochester",11313,412100,0.00708699902248289,0.0210604558969277,0.0574801129073646,0.0495395777622774,0.0205645777210512,"2019-02","2019-Q1",412100,0,"2019-02"
2019-02-28,84744,"60964","IL","Kankakee","Kankakee County","Sun River Terrace",11314,97700,0,0.0349576271186441,0.0879732739420935,-0.00102041028932309,-0.0117878530736005,"2007-04","2007-Q2",126000,-0.224603174603175,"2004-12"
2019-02-28,66778,"21104","MD","Baltimore-Columbia-Towson","Howard County","Marriottsville",11315,531500,0.00758293838862559,0.0168356609910082,0.0431795878312071,0.0271378766824535,0.00961458035285112,"2006-06","2006-Q2",574900,-0.0754913898069229,"2005-04"
2019-02-28,70439,"29384","SC","Greenville-Anderson-Mauldin","Laurens County","Waterloo",11316,146900,0,0.00478796169630643,0.114567526555387,0.0696686349577316,0.0287898405554534,"2019-02","2019-Q1",146900,0,"2019-02"
2019-02-28,65420,"18326","PA","East Stroudsburg","Monroe County","Paradise",11317,148300,0.00678886625933469,0.024171270718232,0.146945088940449,0.0501752679409015,-0.00440903830333883,"2007-08","2007-Q3",182000,-0.185164835164835,
2019-02-28,66208,"20106","VA","Washington-Arlington-Alexandria","Culpeper County","Amissville",11318,323300,-0.0036979969183359,0.0077930174563591,0.0848993288590604,0.0410434373785966,0.034098212647101,"2007-04","2007-Q2",330600,-0.0220810647307925,"2007-01"
2019-02-28,99674,"98266","WA","Bellingham","Whatcom County","Maple Falls",11319,228600,0.00838112042346714,0.0251121076233184,0.201892744479495,0.132890741274234,0.0376942484400118,"2019-02","2019-Q1",228600,0,"2019-02"
2019-02-28,96754,"92249","CA","El Centro","Imperial County","Heber",11320,237600,0.00380228136882129,-0.0054416073670992,0.132507149666349,0.0793421003339192,0.0382119542568342,"2006-09","2006-Q3",275200,-0.136627906976744,"2006-01"
2019-02-28,82173,"55320","MN","Minneapolis-St. Paul-Bloomington","Wright County","Clearwater",11321,226500,0.0129695885509839,0.0290776919582008,0.0936745533558667,0.0606952518347514,0.0318125059754766,"2006-02","2006-Q1",253200,-0.105450236966825,"2004-04"
2019-02-28,62166,"11579","NY","New York-Newark-Jersey City","Nassau County","Sea Cliff",11322,713700,-0.0140903439701616,-0.0367121068970171,0.00224687543884286,0.0424673919809324,0.0233312778160266,"2018-11","2018-Q4",740900,-0.0367121068970171,"2018-03"
2019-02-28,93453,"80530","CO","Greeley","Weld County","Frederick",11323,340000,0.00651272942569568,0.0201020102010201,0.0921940250562159,0.125448740297699,0.0771517459112114,"2019-02","2019-Q1",340000,0,"2019-02"
2019-02-28,62891,"12992","NY","Plattsburgh","Clinton County","Chazy",11324,115000,0.00436681222707424,0.00524475524475524,0.0277033065236819,0.032089287900853,0.0190748629897586,"2019-02","2019-Q1",115000,0,"2019-02"
2019-02-28,66808,"21161","MD","Baltimore-Columbia-Towson","Harford County","Whitehall",11325,377700,-0.000529240539825351,-0.00264061262212833,0.0297164667393675,0.0366437275857554,0.00793414054285657,"2007-06","2007-Q2",403400,-0.063708477937531,"2005-10"
2019-02-28,80974,"52361","IA",,"Iowa County","Williamsburg",11326,181300,-0.00220143093010457,-0.00220143093010457,0.0383734249713631,0.0291996511599724,0.0208468155634571,"2018-12","2018-Q4",182000,-0.00384615384615385,"2018-11"
2019-02-28,70200,"28756","NC","Forest City","Rutherford County","Lake Lure",11327,168200,0.00718562874251497,0.0427774333539988,0.113170086035738,0.0720175868117985,0.0227629752754497,"2019-02","2019-Q1",168200,0,"2019-02"
2019-02-28,69251,"27235","NC","Greensboro-High Point","Guilford County","High Point",11328,242700,-0.0138155221454693,-0.0217654171704958,0.160133843212237,0.0619506616550456,0.0305672674007738,"2018-12","2018-Q4",249300,-0.02647412755716,"2018-10"
2019-02-28,93549,"80814","CO","Colorado Springs","Teller County","Divide",11329,312800,-0.00223285486443381,0.00449582530507386,0.110401135960241,0.0937907646051981,0.0464220627295691,"2019-01","2019-Q1",313500,-0.00223285486443381,"2018-12"
2019-02-28,70740,"29847","SC","Augusta-Richmond County","Edgefield County","Trenton",11330,89100,-0.01,0,0.122166246851385,0.0896573235910123,0.0381060520746155,"2018-12","2018-Q4",90200,-0.0121951219512195,"2018-11"
2019-02-28,84512,"60461","IL","Chicago-Naperville-Elgin","Cook County","Olympia Fields",11331,207900,0.0058055152394775,0.00873362445414847,0.0574771108850458,0.0277591147695371,-0.0117567351419631,"2007-01","2007-Q1",284900,-0.27027027027027,"2000-06"
